Distribuidora||Original|Regex|Date
Light|1950|15h e pouca acabou a energia aqui da rua, dai aproveitei pra ir no centro resolver umas coisas. Cheguei agora em casa e continua tudo sem energia. Tive que subir 14 andares a pé, num calor desgraçado e o breu total. Sinceramente, @lightclientes vamos resolver isso?|15h e pouca acabou a energia aqui da rua, dai aproveitei pra ir no centro resolver umas coisas. Cheguei agora em casa e continua tudo sem energia. Tive que subir 14 andares a pé, num calor desgraçado e o breu total. Sinceramente, vamos resolver isso?|2021-01-28 00:15:58
Light|1951|@linelemoss @lightclientes meu Deus mana, to com medo quando vier a daqui de casa 😰|meu Deus mana, to com medo quando vier a daqui de casa 😰|2021-01-27 23:53:31
Light|1952|Irmão, ficar nesse calor sem ar da  não... conta de luz vai vir rasgando mais um mês. @lightclientes vem suave! 🥵|Irmão, ficar nesse calor sem ar da não... conta de luz vai vir rasgando mais um mês. vem suave! 🥵|2021-01-27 23:43:36
Light|1953|@lightclientes Estamos na rua Teresa Guimarães n.147 uma casa onde funciona um laboratório e estamos com risco de perder equipamento e fogo se der um curto-circuito. 21 99156-3586|Estamos na rua Teresa Guimarães n.147 uma casa onde funciona um laboratório e estamos com risco de perder equipamento e fogo se der um curto-circuito. 21 99156-3586|2021-01-27 23:41:02
Light|1954|@lightclientes Te mandei dm|Te mandei dm|2021-01-27 23:40:01
Light|1955|@lightclientes Claro q não está, no condomínio onde moro a luz cai a toda hora prejudicando o funcionamento dos meus aparelhos domésticos 😡😡|Claro q não está, no condomínio onde moro a luz cai a toda hora prejudicando o funcionamento dos meus aparelhos domésticos 😡😡|2021-01-27 23:38:00
Light|1956|Não é possível q vai ser mais uma noite com a luz ficando fraca aqui no condomínio com todo esse calor @lightclientes 🤬🤬🤬🤬🤬|Não é possível q vai ser mais uma noite com a luz ficando fraca aqui no condomínio com todo esse calor 🤬🤬🤬🤬🤬|2021-01-27 23:27:26
Light|1957|@lightclientes General Rocca 913 sala 611. Esse lado da rua ficou todo sem luz.|General Rocca 913 sala 611. Esse lado da rua ficou todo sem luz.|2021-01-27 23:23:57
Light|1958|@lightclientes fez poda de galhos na rua Júlio César em Bangu, no trecho entre a Rua da usina e Oliveira Ribeiro e não veio retirar os restos. Quanto tempo mais teremos que esperar? O dia que chover alagará os Bueiros. Porque não apenas retirar o que foi iniciado. Lamentável.|fez poda de galhos na rua Júlio César em Bangu, no trecho entre a Rua da usina e Oliveira Ribeiro e não veio retirar os restos. Quanto tempo mais teremos que esperar? O dia que chover alagará os Bueiros. Porque não apenas retirar o que foi iniciado. Lamentável.|2021-01-27 23:06:21
Light|1959|@lightclientes risco de pegar fogo em nosso imóvel já abrimos diversos chamados! Atende um call center de fora do Rio, muito desrespeito! Somos um laboratório estamos cheios de exames para resolver!! E com risco de pegar fogo aqui!! Código de instalação: 0411319621|risco de pegar fogo em nosso imóvel já abrimos diversos chamados! Atende um call center de fora do Rio, muito desrespeito! Somos um laboratório estamos cheios de exames para resolver!! E com risco de pegar fogo aqui!! Código de instalação: 0411319621|2021-01-27 22:51:42
Light|1960|@lightclientes estamos com o cabo partido na entrada do nosso imóvel temos um laboratório de análises clínicas e até agora nenhuma equipe veio aqui! Risco de pegar fogo em nossa estrutura! Código instalação 0411319621|estamos com o cabo partido na entrada do nosso imóvel temos um laboratório de análises clínicas e até agora nenhuma equipe veio aqui! Risco de pegar fogo em nossa estrutura! Código instalação 0411319621|2021-01-27 22:45:18
Light|1961|@lightclientes  Como Foram Abertos 12 Chamamos e se passaram mas de 24hs sem luz e nada se resolveu , a @lightclientes  a estação que vcs fizeram junto a praça toda vez que queima o fusível dos refletores ficamos sem luz , sem atendimento pois um erro de vcs nos causa transtornos|Como Foram Abertos 12 Chamamos e se passaram mas de 24hs sem luz e nada se resolveu , a a estação que vcs fizeram junto a praça toda vez que queima o fusível dos refletores ficamos sem luz , sem atendimento pois um erro de vcs nos causa transtornos|2021-01-27 22:40:20
Light|1962|@lightclientes 411503980 Meu marido teve que sair do consultório pois a previsão era de retorno as 20:50. Toda semana tem um dia que falta luz por muito tempo atrapalhando as pessoas de trabalhar.|411503980 Meu marido teve que sair do consultório pois a previsão era de retorno as 20:50. Toda semana tem um dia que falta luz por muito tempo atrapalhando as pessoas de trabalhar.|2021-01-27 22:27:00
Light|1963|"@flaviofachel 
 senador camará ainda sem luz 
@lightclientes 
 não que fazer troca do transformador pessoas doente em casa que faz hemodiálise sem luz senador camará precisa da sua ajuda rua outeiro e rua plutao sem luz sem transformador ajuda gente por favor"|senador camará ainda sem luz não que fazer troca do transformador pessoas doente em casa que faz hemodiálise sem luz senador camará precisa da sua ajuda rua outeiro e rua plutao sem luz sem transformador ajuda gente por favor|2021-01-27 22:14:19
Light|1964|"@flaviofachel 
 senador camará ainda sem luz 
@lightclientes 
 não que fazer troca do transformador pessoas doente em casa que faz hemodiálise sem luz senador camará precisa da sua ajuda rua outeiro e rua plantão sem luz sem transformador ajuda gente por favor"|senador camará ainda sem luz não que fazer troca do transformador pessoas doente em casa que faz hemodiálise sem luz senador camará precisa da sua ajuda rua outeiro e rua plantão sem luz sem transformador ajuda gente por favor|2021-01-27 22:10:44
Light|1965|@lightclientes 4 dias sem luz precisamos que vocês troquem rapidamente transformador de pouca potência para um maior toda hora  explode falta luz Código  de instalação  414003721  Código do cliente  31695194 pessoas com nessecidade especial dormindo no calor descanso total|4 dias sem luz precisamos que vocês troquem rapidamente transformador de pouca potência para um maior toda hora explode falta luz Código de instalação 414003721 Código do cliente 31695194 pessoas com nessecidade especial dormindo no calor descanso total|2021-01-27 22:00:34
Light|1966|@christianebs @lightclientes 😱😱|😱😱|2021-01-27 21:59:54
Light|1967|@lightclientes ja voltou brigadao tmj|ja voltou brigadao tmj|2021-01-27 21:58:59
Light|1968|@lightclientes @TVGloboRio descanso total 4 dias sem luz @lightclientes não que entra em senador camará para fazer troca do transformador gente doente que faz hemodiálise em casa sem acesso luz para fazer tratamento Código  de instalação  414003721  Código do cliente  31695194|descanso total 4 dias sem luz não que entra em senador camará para fazer troca do transformador gente doente que faz hemodiálise em casa sem acesso luz para fazer tratamento Código de instalação 414003721 Código do cliente 31695194|2021-01-27 21:55:20
Light|1969|Ei @lightclientes: é verdade que amanhã e sexta (28 e 29/01) faltará luz em Nova Iguaçu/RJ ou é fake news?|Ei é verdade que amanhã e sexta (28 e 29/01) faltará luz em Nova Iguaçu/RJ ou é fake news?|2021-01-27 21:44:34
Light|1970|Estou há 4 horas sem luz em um calor infernal de Realengo. Não consegui entregar meu trabalho no prazo porque a bateria do meu notebook acabou. E agora estamos sem água porque não dá para ligar a porcaeia da bomba sem luz!!! Muito obrigada @lightclientes pelo servido bosta|Estou há 4 horas sem luz em um calor infernal de Realengo. Não consegui entregar meu trabalho no prazo porque a bateria do meu notebook acabou. E agora estamos sem água porque não dá para ligar a porcaeia da bomba sem luz!!! Muito obrigada pelo servido bosta|2021-01-27 21:35:51
Light|1971|@lightclientes #luz 0414582648|0414582648|2021-01-27 21:31:56
Light|1972|@lightclientes estamos sem luz no CEP 23025120 e 23025110 até quando será esta palhaçada,  um momento informam que retornará as 20:00hr ,outro atendente diz que virá em breve,  outros as 01:00hr ... exijo solução rápida|estamos sem luz no CEP 23025120 e 23025110 até quando será esta palhaçada, um momento informam que retornará as 20:00hr ,outro atendente diz que virá em breve, outros as 01:00hr ... exijo solução rápida|2021-01-27 21:20:48
Light|1973|@luluangeleti @lightclientes 😳🤭🤭kkkkkkkkkkkkkkkkkkkkkk|😳🤭🤭kkkkkkkkkkkkkkkkkkkkkk|2021-01-27 21:15:48
Light|1974|@lightclientes voltou e caiu de novo qq eu faço c vcs cara qq eu faco cara me diz|voltou e caiu de novo qq eu faço c vcs cara qq eu faco cara me diz|2021-01-27 20:52:21
Light|1975|"@lightclientes Não tá tudo bem porra,eu n trabalhei hj e minha mãe n trabalhou hj. Vcs n vão dar o dinheiro do dia de hj pra gente então n me venha com essa de que ""espero que esteja tudo bem"""|"Não tá tudo bem porra,eu n trabalhei hj e minha mãe n trabalhou hj. Vcs n vão dar o dinheiro do dia de hj pra gente então n me venha com essa de que ""espero que esteja tudo bem"""|2021-01-27 20:40:46
Light|1976|@lightclientes #luz||2021-01-27 20:32:48
Light|1977|@lightclientes Esperava uma resposta mais PREVENTIVA.|Esperava uma resposta mais PREVENTIVA.|2021-01-27 20:30:44
Light|1978|@lightclientes Eu sei que vc e um robô 🤖 e não entendi que eu já fiz Tudo isso 😕 eu preciso e de solução, afinal e pra isso que pago a minha conta.|Eu sei que vc e um robô 🤖 e não entendi que eu já fiz Tudo isso 😕 eu preciso e de solução, afinal e pra isso que pago a minha conta.|2021-01-27 20:18:49
Light|1979|@lightclientes Já enviei, por SMS, não é mesma coisa? E não, não está tudo bem. Preciso trabalhar e não tem luz, todo dia falta luz, esse serviço é uma porcaria.|Já enviei, por SMS, não é mesma coisa? E não, não está tudo bem. Preciso trabalhar e não tem luz, todo dia falta luz, esse serviço é uma porcaria.|2021-01-27 20:16:53
Light|1980|@lightclientes olá, estou recebendo uma série de cobranças indevidas de vcs e não há como resolver pq nenhum dos canais de comunicação de vcs funciona|olá, estou recebendo uma série de cobranças indevidas de vcs e não há como resolver pq nenhum dos canais de comunicação de vcs funciona|2021-01-27 20:14:19
Light|1981|@regenmagalhes Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-27 20:10:11
Light|1982|@lightclientes Estamos sem energia aqui no bairro do engenho novo...|Estamos sem energia aqui no bairro do engenho novo...|2021-01-27 20:03:39
Light|1983|40 graus e sem luz em casa, obrigada pelo mimo @lightclientes|40 graus e sem luz em casa, obrigada pelo mimo|2021-01-27 19:59:31
Light|1984|@jr_varella Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-27 19:58:13
Light|1985|@varella_claudia Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-27 19:57:53
Light|1986|@kcvls_7 @lightclientes Todo dia vc reclama de uma empresa em|Todo dia vc reclama de uma empresa em|2021-01-27 19:53:38
Light|1987|@lightclientes light, tô sem luz desde as 13:00hs, já mandei msg, já falei com a atendente, que disse que ia mandar uma equipe de emergência e nada!! Tá um calor do inferno e eu preciso trabalhar!!! Preciso da volta da energia!! 😡😡|light, tô sem luz desde as 13:00hs, já mandei msg, já falei com a atendente, que disse que ia mandar uma equipe de emergência e nada!! Tá um calor do inferno e eu preciso trabalhar!!! Preciso da volta da energia!! 😡😡|2021-01-27 19:49:01
Light|1988|@lightclientes sem luz desde 13:00, sendo que já havia faltado antes. E sem previsão de volta, que ótimo hein light.|sem luz desde 13:00, sendo que já havia faltado antes. E sem previsão de volta, que ótimo hein light.|2021-01-27 19:44:47
Light|1989|@lightclientes #luz||2021-01-27 19:37:48
Light|1990|@lightclientes Obrigado pela a ajuda, perdão a hostilidade|Obrigado pela a ajuda, perdão a hostilidade|2021-01-27 19:37:18
Light|1991|Alô, @lightclientes, já são 20 horas sem luz neste calor insuportável com pessoa idosa em casa e medicamentos que necessitam de refrigeração. Até quando vamos esperar???|Alô, já são 20 horas sem luz neste calor insuportável com pessoa idosa em casa e medicamentos que necessitam de refrigeração. Até quando vamos esperar???|2021-01-27 19:35:17
Light|1992|"Como que falta luz nesse calor???
@lightclientes quer me fuder pelo menos me beija né"|Como que falta luz nesse calor??? quer me fuder pelo menos me beija né|2021-01-27 19:28:08
Light|1993|@lightclientes Pode deixa, minha conchinha agradece @Rany_vitoriaaa|Pode deixa, minha conchinha agradece|2021-01-27 19:27:17
Light|1994|@sylvifaustino Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Olá, boa tarde! Espero que esteja tudo bem! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-27 19:23:34
Light|1995|Alô @lightclientes cadê energia ma Rua Dr. Gastão Reis, em Duque de Caxias?|Alô cadê energia ma Rua Dr. Gastão Reis, em Duque de Caxias?|2021-01-27 19:21:42
Light|1996|Cobrar caro a @lightclientes sabe, mas fornecer um serviço de qualidade é outra história. Nesse calor de 40 graus, sem energia a mais de 1h.|Cobrar caro a sabe, mas fornecer um serviço de qualidade é outra história. Nesse calor de 40 graus, sem energia a mais de 1h.|2021-01-27 19:20:45
Light|1997|@lightclientes po to mto legal não mas valeu|po to mto legal não mas valeu|2021-01-27 19:14:53
Light|1998|@lightclientes @Prefeitura_Rio Ajuda aí @lightclientes, todo dia sem energia na Estrada Vítor Dumas em Santa Cruz, está insustentável isso.|Ajuda aí todo dia sem energia na Estrada Vítor Dumas em Santa Cruz, está insustentável isso.|2021-01-27 19:13:20
Light|1999|@lightclientes mandei|mandei|2021-01-27 19:11:44
Light|2000|@lightclientes n é possível que essa luz n vai voltar em|n é possível que essa luz n vai voltar em|2021-01-27 19:06:06
