Distribuidora||Regex|Date
Light|2059|Vcs estão de sacanagem até agora nada de nem caminhão nem bicicleta nem se quer um jumento cadê a luz desde de ontem vcs estão dizendo que tá chegando deve tá chegando na casa do caralho ou la na puta que pariu lá sim tenho toda certeza|2021-01-27 14:29:15
Light|2060|Avenida São Josemaria Escrivá, Bloco 1, Itanhangá, Parque de diversões da Via Light de Rio das Pedras.|2021-01-27 14:28:59
Light|2061|Vai tomar no cu Não tá ventando e muito menos chovendo!!!!! Bando de desgraçados|2021-01-27 14:28:16
Light|2062|vocês estão de sacanagem só pode neh desde ontem esperando um carro e vcs falando que tá chegando e nada ,deve tá chegando lá na casa do caralho na puta que pariu lá concerteza tá chegando|2021-01-27 14:15:55
Light|2063|eu te odeio|2021-01-27 14:14:08
Light|2064|mais de 12 horas sem luz 😆 a falta de respeito de vcs eh absurda|2021-01-27 14:04:02
Light|2065|A só pode estar de sacanagem com a nossa cara 😤|2021-01-27 13:54:18
Light|2066|bote dois transformadores na minha rua challenge! faça esse desafio!|2021-01-27 13:16:24
Light|2067||2021-01-27 13:15:52
Light|2068|Seus funcionários de rua são corruptos e pedem dinheiro pra resolver o meu problema!|2021-01-27 13:08:45
Light|2069|Tenho todas as contas pagas e vcs não resolvem meu problema! Bando de filhos de uma puta!|2021-01-27 13:06:37
Light|2070|0410670848 código de instalação já tenho mais de 25 números de protocolo e estarei procurando meu advogado pra resolver o problema de vcs|2021-01-27 13:05:46
Light|2071|31857092 para informaçao nem banho tomo em casa so na academia o consumo cobrado e Anormal agradeço|2021-01-27 13:03:11
Light|2072|a luz está caindo,faz sinal para voltar mais não fica. Tem horário para retorno ?|2021-01-27 13:01:38
Light|2073|Tem alguma informação de quando vai volta a luz na Vila Aliança- Bangu|2021-01-27 12:59:10
Light|2074|Cadê a porra da equipe pra resolver o problema que perdura desde ontem as 16 hs? Vcs são segos? Ou só imbecis mesmo?|2021-01-27 12:45:29
Light|2075|Agora está com luz, mas tem quedas constantes!|2021-01-27 12:34:28
Light|2076|Kkkkkkkkkkkkkk|2021-01-27 12:32:57
Light|2077|A atendente Aline ainda me mandou pra pesquisa sem me atender. Eu quero pagar vocês mas tá difícil.|2021-01-27 12:19:49
Light|2078|Tô com a no telefone e a atendente me atendeu no mudo. Depois de 8 minutos falou e fez a simulação de que a ligação tava ruim. E me colocou no mudo de novo. Estou a 30 minutos já. Tá tentando dá uma de esperta com a pessoa errada! Hahaha se ela é 7 eu sou 14!|2021-01-27 12:10:27
Light|2079|Já enviei tudo certinho.|2021-01-27 12:02:19
Light|2080|Bom dia, sem luz na Curicica.. previsão de volta?|2021-01-27 11:50:04
Light|2081|sem na Curicica- Jacarepaguá|2021-01-27 11:49:40
Light|2082|A light pode mexer no medidor sem chamar o dono da casa? Vieram ontem, vieram hoje. Não estou entendendo....|2021-01-27 11:46:28
Light|2083|Vila Aliança precisa de Luz, cadê vocês?|2021-01-27 11:45:29
Light|2084|Nem a falta de luz nesse calor aqui no trabalho vai me irritar Alô|2021-01-27 11:43:21
Light|2085|Pto de referência, a Via Light é paralela a Av São Josemaria Escrivá, os locais ficam próximos ao campo de futebol da Avenida. Não localizei medidores. O parque está aberto diariamente e os bares também. Sugiro a partir das 14h. A Irregularidade é visível pela rua.|2021-01-27 11:42:25
Light|2086|vocês querem queimar mais o q com essa queda de luz?|2021-01-27 11:40:00
Light|2087|bomd dia! sem luz novamente, agora pela manhã. 0410386352|2021-01-27 11:33:11
Light|2088|21 97466-3770 Jaciane 21 98415-8688 caio ,próximo ao rei do mate ,ontem ficamos até meia noite esperando vcs mandarem um carro e nada|2021-01-27 11:11:13
Light|2089|0413396268 código de estalacao|2021-01-27 11:02:37
Light|2090|Não estar nada bem não ,desde ontem sem luz|2021-01-27 11:01:46
Light|2091|estamos desde de ontem sem luz ,estamos esperando até agora o carro que vcs falaram que estavam vindo , light uma verdadeira merda bosta|2021-01-27 10:55:55
Light|2092|Essa festa da aqui na Salvador Allende? Vai queimar a porra toda heim? Se queimar o processo é certo! Terceiro ano reclamando da mesma coisa pouca vergonha isso|2021-01-27 10:51:27
Light|2093|Ei ! Vão demorar mais um dia para resolver meu problema? O pagamento das contas estiveram sempre em dia! , por favor, me ajude!|2021-01-27 10:34:13
Light|2094|Já foi tudo enviado. De codigo de instalação, cliente, endereço completo. + insistem em novas “burocracia” “nome completo do titular” ta na conta que enviei. “CPF e data de nascimento?” já dei. Agora querem RG, VSF. Cpf já é documento!Quero saber porra da conta de + R$ 1081! VTNC|2021-01-27 09:50:58
Light|2095|Pqp essa porra ou é atrasada mentalmente ou é mensagem automática!fodasse eu quero a porra da minha energia elétrica ligada o bando de arrombados!|2021-01-27 09:19:10
Light|2096|Viram como eu falei a é uma bela bosta estamos desde as 16 hs de ontem e nada de mandar uma equipe!|2021-01-27 09:12:47
Light|2097|0420160301|2021-01-27 09:12:16
Light|2098|Estamos sem luz desde 03h da manhã, pelo amor de Deuuuuuuus|2021-01-27 09:08:44
Light|2099|0420160301|2021-01-27 08:58:28
Light|2100||2021-01-27 08:57:38
Light|2101||2021-01-27 08:56:05
Light|2102|Já fiz isso por inúmeras vezes. Como vejo o protocolo|2021-01-27 08:51:34
Light|2103|No aplicativo da light aparace isso? Como habilitar para pegar o protocolo.|2021-01-27 08:50:28
Light|2104|falta de Luz na Vila Aliança - Bangu. Desde as 3 da manhã (27/01/2021)|2021-01-27 08:47:12
Light|2105|Isso já foi feito um milhão de vezes desde o momento em que acabou a luz, pq temos uma senhora idosa acamada em casa que não pode ficar sem ventilação nesse calor dos infernos. Porém estão fazendo a gente de palhaços literalmente!!!|2021-01-27 08:42:49
Light|2106|Quando se precisa dos serviços NINGUÉM APARECE!|2021-01-27 08:40:31
Light|2107|Tudo que tinha na geladeira foi pro lixo. Minha comida, o suor do meu trabalho, um prejuízo financeiro e psicológico de valor inestimável, um descaso absurdo. Se vc atrasa o pagamento um dia eles vem rapidinho cortar mas —&gt;|2021-01-27 08:39:49
Light|2108|Provavelmente está vindo de Marte pq tá demorando a bessa🤬|2021-01-27 08:37:10
Light|2109|Estamos desde as cinco da manhã da última segunda feira sem energia elétrica em casa, já fizemos mil ligações, já tentamos mil contatos diferentes, sempre nos dão a mesma resposta de que está alguém a caminho e essa assistência nunca chega... --&gt;|2021-01-27 08:36:44
Light|2110|Fica difícil estar tudo bem, quando vc mora no Rio de Janeiro, em pleno verão, acontece um problema no fornecimento de energia da sua casa onde vc paga um valor absurdo de conta em dia, é vc precisa dos serviços da empresa responsável e não tem nenhum retorno|2021-01-27 08:35:07
Light|2111|SEGUIMOS NA SAGA E LÁ SE VÃO MAIS DE 48 HORAS SEM ENERGIA EM CASA, PREJUÍZO ABSURDO DE COMIDAS ESTRAGADAS SEM FALAR NAS NOITES SEM DORMIR PQ O CALOR TÁ INFERNAL, É eu sou mesmo uma piada pra você né 🤡|2021-01-27 08:31:02
Light|2112|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-27 08:04:50
Light|2113|Vila aliança Bangu sem luz .|2021-01-27 07:23:29
Light|2114|falta de energia com instabilidade aqui na Cohab de Ramos, conj Santa Luzia, quem paga a queima dos eletros?|2021-01-27 06:38:48
Light|2115|Então já posso listar tudo que vai ficar ruim com isso de ligar e religar a energia ?|2021-01-27 05:28:18
Light|2116|moro há 18 anos no mesmo lugar e em todos esses anos sempre foi a mesma coisa. não pode chover, não pode ventar muito, não pode fazer muito frio e não pode fazer muito calor que minha rua fica sem luz. vocês acham isso certo? acham aceitável?|2021-01-27 05:10:50
Light|2117|a falta de luz já foi comunicada pelo app. esse tweet é só pra mostrar minha indignação com o serviço de vocês.|2021-01-27 05:08:00
Light|2118|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-27 04:59:49
Light|2119|não tem número, é no parque de diversões da Via Light de Rio das Pedras.|2021-01-27 04:49:11
Light|2120|0420128373|2021-01-27 04:35:57
Light|2121||2021-01-27 04:27:08
Light|2122|Já comuniquei mais de 15 vezes e nada! Mas se fosse ligação clandestina vcs já estariam aqui|2021-01-27 04:26:20
Light|2123|não aguento mais ficar sem luz, todo verão é isso! você acha que nós, clientes, somos uma piada pra vocês?|2021-01-27 04:24:04
Light|2124|Endereço é na vVia Light de Rio das Pedras em Jacarepaguá. Dois Lava-jatos/restaurantes chamados Bar da Via Light e Bar amarelinho. Além de um parque de diversões com energia duvidosa. Tudo isso na Via Light de Rio das Pedras, em Rio das Pedras, Jacarepaguá.|2021-01-27 04:21:45
Light|2125|Na Via light de Rio das Pedras existem 2 restaurantes, Bar via light e bar amarelinho, irregulares q tomaram a calçada, fizeram banheiros com dejetos diretamente no rio. Além de um parque de diversões com energia duvidosa. Domingo é o dia!|2021-01-27 04:14:21
Light|2126|Olá! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-27 04:11:41
Light|2127|EU TE ODEIO|2021-01-27 04:07:12
Light|2128|Pessoas vamos ver se a porra da light resolve a caranha do meu problema! bando de inuteis!|2021-01-27 04:06:25
Light|2129|Porra tnc desde as 16 horas ligando e nada,mas na hora de funcionário vir pedir $$$ eles são ótimos! Bando de FDP faz alguma coisa aí seu merdas!|2021-01-27 04:00:21
Light|2130|A não faz porta nenhuma a não ser nos retorquir com cobranças abusivas e na hora que eles tem que resolver nada fazem bando de FDP!|2021-01-27 03:58:12
Light|2131|Na Via light de Rio das Pedras existem dois restaurantes, Bar via light e bar amarelinho, irregulares q tomaram a calçada, fizeram banheiros com dejetos diretamente no rio. Além de um parque de diversões com energia duvidosa. Domingo é o dia!|2021-01-27 03:58:07
Light|2132|Light do caralho tô ligando desde as 16 hs e a equipe de emergência tá vindo! Tá vindo de onde fdp do Paraná!? Se fosse “gato” já estariam aqui!|2021-01-27 03:56:15
Light|2133|kd a luz, querida??? Zona oeste sem luz no RJ|2021-01-27 03:34:54
Light|2134|Já mandei faz quase 1 hora atrás.|2021-01-27 03:34:18
Light|2135|Ja comuniquei por sms, falou q só 6:35!!!! Não vou dormi né|2021-01-27 03:29:51
Light|2136|Ta não, to com calor e tem muito mosquito. Sou pobre e não tenho repelente|2021-01-27 03:29:06
Light|2137|Prejuízo de duas lâmpadas já ... Vlw|2021-01-27 03:21:36
Light|2138|Foi mermu! Chama no zap 21975303553|2021-01-27 03:20:28
Light|2139|Sim, muito ruim! Cheio de mosquito e maior calorão|2021-01-27 03:19:23
Light|2140|Mas é uma bosta ficar sem luz assim de bobeira...|2021-01-27 03:17:33
Light|2141|Porr, casa de vcs só tem ar tbm filho, tirar essa prr aí acabou a casa kkkk|2021-01-27 03:17:14
Light|2142|Cara, a CCR fechou a Dutra ali no Cabral, passei ainda pouco por lá. Acho que tá vindo aquelas carretas com excesso de altura e largura, devem ter desenergizado por isso...|2021-01-27 03:16:43
Light|2143|em pleno calor de verão e a luz fica vai e volta, piscando e tão fraca que o ventilador não funciona! Light, já queimou uma lâmpada aqui em casa, espero que não queime mais nada, ok?!|2021-01-27 03:14:46
Light|2144|EITA! Não esperava essa manifestação, já voltou já, só fiquei com medo de estragar meu console e minha TV mesmo, TMJ light. Beijos de luz! 🤜🏻💡 Psiu... meu vizinho bem tem um miau 🐈‍⬛ 🤐|2021-01-27 03:12:32
Light|2145|A conta vem alta e não vem nenhum descontinho e ainda fica acabando a luz o tempo todo, ta foda viu|2021-01-27 03:10:30
Light|2146|Essa é uma vergonha, não está nem ventando e acabou a porra da luz|2021-01-27 03:09:48
Light|2147|E a luz acaba meia noite, ótimo, nem preciso dormir mesmo né ?|2021-01-27 03:08:07
Light|2148|Alguém sabe o endereço do CEO da pra eu jogar um saco de cocô na casa dele caso esses picos de luz estraguem meu vídeo game ????|2021-01-27 03:05:41
Light|2149|cansa de matar o calor aqui no ar e fica nessa kkk|2021-01-27 03:01:16
Light|2150|kkkkkkkkkkk olha a calúnia.. 😂|2021-01-27 03:00:34
Light|2151|Claro porra, não paga luz. da um jeito nessas porra aí, tão roubando vocês|2021-01-27 02:58:23
Light|2152|Segundo dia seguido com luz piscando sem poder usar ar condicionado. Emergência não aparece.|2021-01-27 02:50:59
Light|2153|🖕🏾|2021-01-27 02:47:37
Light|2154|Mais de 12Horas sem luz seus merdas! Nunca resolvem merda nenhuma!|2021-01-27 02:39:53
Light|2155|Não, não está nada bem. Olha esse calor e ficar sem ar-condicionado. Vocês sabem o qnto odeio calor ? Acha que tem como dormir assim ?? Manda alguém logo consertar isso|2021-01-27 02:38:13
Light|2156|Eu fiz, há 45 minutos, mas ninguém respondeu|2021-01-27 02:34:19
Light|2157|Pago caro p caralho de luz p um calor desse cair a fase da rua toda. E o que fico mais puto é a parte da rua da minha casa. Na outra parte do quarteirão sempre fica normal. E até chegarem p arrumar isso é um saco. Calor da porra 🙄🙄|2021-01-27 02:33:15
Light|2158|Só falta me responder|2021-01-27 02:30:52
Light|2159|Claro!|2021-01-27 02:23:45
Light|2160|eis q ocorre novamente a 5^falta de luz na Alcobaça facão desarma causando transtornos emergência é preciso resolver de vez situação ridícula aff fala sério hem vai vendo|2021-01-27 02:18:41
Light|2161|Solicito reparo na Rua Álvaro Proença próximo ao posto da Vila união... Parque São Nicolau / São João de Meriti|2021-01-27 02:16:55
Light|2162|DEVOLVE MINJA ENERGIA|2021-01-27 02:12:30
Light|2163|Sem luz por mais de 4 horas, não aguento mais|2021-01-27 02:11:36
Light|2164|mais uma noite tendo q dormir no calor, obrigado|2021-01-27 02:04:36
Light|2165|Não quero me aborrecer por falta de luz, que está bem cara por sinal... falta de respeito com o usuário.|2021-01-27 01:54:40
Light|2166|A não me dá um dia de paz! Todo dia essa palhaçada de faltar luz 😒|2021-01-27 01:52:03
Light|2167|Olha a DM que estou enviando tudo isso.|2021-01-27 01:38:59
Light|2168|sem luz, de novo|2021-01-27 01:37:46
Light|2169|72h? Se você estivesse vendo as suas compras do mês estragando por causa da alta incompetência de uma empresa, você não me diria isso.|2021-01-27 01:35:57
Light|2170|Cara isso real é incabível|2021-01-27 01:12:21
Light|2171|boa noite estou muito decepcionado com o atendimento estou desde 8 horas da manhã sem luz ja sao 22 horas da noite e ate agora nao apareceu ninguem mesmo depois de varias ligações protocolos 2162367177 2162410913 2162418249 fora os que nao anotei o fio esta saind|2021-01-27 01:09:45
Light|2172|Triste porém não surpresa pq a light vive me sacaneando no verão|2021-01-27 01:09:41
Light|2173|Mano isso é um vacilo enorme|2021-01-27 01:05:10
Light|2174|Mano eu tô a quase 24h sem luz nessa merda de calor do rio de janeiro, já fiquei 4 dias sem luz direto e eles simplesmente NÃO SE IMPORTAM, falaram que a previsão pra voltar era 18:54 mas não especificaram o ano. eu te odeio|2021-01-27 01:02:09
Light|2175|Mandei|2021-01-27 01:01:53
Light|2176|são 22h e eu continuo sem luz!|2021-01-27 00:59:02
Light|2177|Faltou luz|2021-01-27 00:58:09
Light|2178|O poste tá pegando fogo alô alô, cadê vocês pra ajudarem?? Na zona sul se cair a luz aparecem em segundos 😅|2021-01-27 00:46:32
Light|2179|Mandei, nem foi visualizado|2021-01-27 00:06:42
Light|2180|boa noite, uma carro da light estava realizando algum procedimento na minha rua e de repente a rua toda ficou sem luz, ele não conseguiram resolver e agora estou mandando a gente ligar pra light pra abrir uma ocorrência. Isso é certo?|2021-01-26 23:45:55
